userName,score,content,at
J.P. SINGH,1,whattsapp is Very 3rd Class App Meta All App Very Poor And 4Rth Class App Total Fake Massage And Video Meta Is Allready Frod Company Har Baar Whattsapp Ban Kar dete Hai,2025-05-31 17:27:57
Sukla Naskar,1,glitch to do bold,2025-05-31 17:27:22
Swaibu Swaibu,5,Matako,2025-05-31 17:27:05
Not Jimie,1,"the worst messaging app of all time!!! verification number was poor and moderation is trash! i keep getting my account reviewed for being mistaken as a ""spam account"" this has happened 2 times, when my account was finally reviewed for the 12th time, it asked me to verify the number, i didn't get a single call/message regarding the 6 digit code, i had to wait an hour to get another call which again i got nothing, when finally after 3 hours i got a call, the digits were 6 numbers, but they sent 4.",2025-05-31 17:25:07
Ndinda,5,Happy,2025-05-31 17:25:04
jayanti behera,5,Nice app,2025-05-31 17:23:37
David Osahon,5,perfect,2025-05-31 17:23:24
Varatharajan Lalgudi,5,very good,2025-05-31 17:23:06
Mary-jane Unigwe,1,"I changed my phone now it's telling me unable to verify my number and to download the official WhatsApp to do that, when I click on it, it takes me back to the WhatsApp I already have",2025-05-31 17:22:53
David Adeyanju,5,Very nice proxy setting in this app.not working it is not allowed internet of the app.to work.It is fake proxy do something to make it work,2025-05-31 17:21:53
Mohsena Akter,5,Good,2025-05-31 17:21:44
Tomilola Oladepo,5,"whatsapp is good for everyone, it's amazing app",2025-05-31 17:21:22
Shibaji Kumar,1,"Your WhatsApp is truly useless. Even with a good network, it keeps showing 'reconnecting, reconnecting' repeatedly, which completely spoils my mood. What kind of useless platform is this? Fix this quickly, WhatsApp. Otherwise, it won't take me a second to uninstall it.""",2025-05-31 17:21:20
Balogun Adeolu,4,doing great 👌✔️,2025-05-31 17:21:12
Subham Mishra,4,great app but sometimes irritates bcoz of some useless updates but at the end its rea,2025-05-31 17:20:44
salmann khann,1,My WhatsApp account is getting blocked repeatedly! I request the WhatsApp team to solve whatever problem my WhatsApp account is having so that it doesn't get blocked again and again.,2025-05-31 17:20:38
Abrahim Ali Shah,5,"so beautiful ❤️🤩 so beautiful ❤️😍 so beautiful app and so pretty 💕 c because because the camera of because the camera of WhatsApp so powerful and so beautiful so beautiful so beautiful ,🤳🤳😘💖😄💖🛍️💖🛍️😚😲😲😽😄👀😞🚭🤳💍🖼️😲😽😄📸😃😄🌆🗾📛😘👀🛍️👀🖼️🗾🖼️❣️💗💖📸🖼️😲😞💍💍🖼️💖😁",2025-05-31 17:19:46
L.&.D,2,"This is irritating, I cant add an audio to my status DIRECTLY from my downloads by itself. Please bring an option for this😤",2025-05-31 17:19:09
Mani Hari,5,very good app,2025-05-31 17:16:54
Sinenhlanhla Dominique,2,it is slow when downloading it 😔,2025-05-31 17:16:30
Kabiru Bello,4,Very good,2025-05-31 17:16:11
nanna siaw,5,best messaging app,2025-05-31 17:14:44
ManuBhai Trivedi,5,very slowly,2025-05-31 17:13:35
Ofentse Maduwe,5,It good,2025-05-31 17:13:03
Abubakar Ad,5,I really enjoy this app,2025-05-31 17:13:01
Jarnail Singh,5,nice,2025-05-31 17:12:45
Rekha Ghate,5,nice app,2025-05-31 17:12:17
Majid Malik,1,please unban my whatsapp.,2025-05-31 17:12:12
Alinitwe Roland,5,wonderful,2025-05-31 17:12:11
Saboo Enoch,5,very nice app,2025-05-31 17:11:41
Gugu Philane,5,It was great,2025-05-31 17:10:51
Ferozi110 313,5,good,2025-05-31 17:10:45
Aliraza raza,5,very nice help full app,2025-05-31 17:10:44
Simran kaur Simmu,5,good 👍,2025-05-31 17:10:24
Helen Johnathan,4,it's very nice,2025-05-31 17:10:11
JOSHUA Hameh,5,Nice,2025-05-31 17:10:06
Susmita Das,5,very nice app,2025-05-31 17:09:27
Anis Khan,5,good,2025-05-31 17:07:28
Divine Eromoseleonus,5,Nice but needs more work,2025-05-31 17:06:56
Faisal Khan,5,good 👍,2025-05-31 17:06:51
Alessandro Botticini,1,this app Is not good in getting costantly banned!why?,2025-05-31 17:06:02
G Track,1,very bad experience many times temporary closed acount,2025-05-31 17:05:55
Kajan kajan Kajan 2008,5,suppar,2025-05-31 17:05:07
Mikhail Sandzhiev,1,"what the absolute hell? - I've tried adding a number from states (live in Finland) and got blocked ""for spam"". literally, has been using this account for years, no suspicious activity and same-ish people I chat with please unblock me - I need this account asap!",2025-05-31 17:04:34
Juboraz Chowdhury,5,I'm excited thanks meta AI,2025-05-31 17:04:07
Satyaveer Singh,5,good,2025-05-31 17:03:54
salmanu Abdalla,3,Good,2025-05-31 17:03:39
Jasmine Alalibo,4,it always expired and show update,2025-05-31 17:02:57
Ganesh Suryavanshi,5,good,2025-05-31 17:02:04
Chioma Madu,5,"Love this app ,it helps alot",2025-05-31 17:01:59
Sai Sai,5,super app,2025-05-31 17:01:47
Kavish Sanghvi,2,"Status uploading quality should be improved and storage should be precised! Filters and Features are now not Out of the Box! Improve.... Make a new feature that to also post the status for all , those who are not in contacts can also see that ! For the Professional Artists & Businesses!",2025-05-31 17:01:31
Shakti Sarita,4,it is very useful app and every one can use this app easilly unknow person can't entry your account and device is save and this app connect and creat Friends👭👬 family 👪 and group.,2025-05-31 17:01:14
Ghulam Khan,5,good,2025-05-31 17:00:36
Ayisha Asmee,5,It's is really a great and secure app we need some interesting updates too... Thank you team whatsApp 🙏🌹❤,2025-05-31 17:00:16
Himanshu Shrivastav,5,ਯੇ ਆਪ ਹਮੇ ਬਹੁਤ ਵਧੀਆ ਲੱਗਾ ਹੈ ਇਸਲੀਏ ਹਮ ਇੱਕੋ 5 ਕਿ ਰਤਿੰਗ ਦਿੱਤੇ ਹੈ,2025-05-31 16:58:56
Bryan Nziku,1,my account is often spammed and I do know why,2025-05-31 16:58:56
Rupa Kumari,5,bhut Acha,2025-05-31 16:57:21
RAKHI KUSHWAHA,5,😘😘😘,2025-05-31 16:55:48
Kamal Uddin,5,Good,2025-05-31 16:55:41
Naripogula Nagaraju,5,super,2025-05-31 16:55:34
Vandana kabadi Kabadi,5,what's up,2025-05-31 16:54:51
Kesh Bk,5,This is a good app I love this app thank you this app creater thank you so much,2025-05-31 16:54:27
Mayank Biyani,1,Remove the annoying voice note feature! If I want to talk or hear someone I'll give a call!,2025-05-31 16:54:19
Mitanur Rahman,1,"I’ve noticed some unexpected behavior on WhatsApp. A long time ago, I sent a voice message to someone, but somehow it was automatically sent to another person without my action. Recently, I also found that contacts I had blocked were unblocked without me doing anything. I'm 100% sure I didn’t unblock them manually. I only use WhatsApp on my phone, no linked device. These issues are quite concerning in terms of privacy. I would appreciate it if you could look into this matter. Thank you.",2025-05-31 16:53:58
samir Mansuri,5,good😀😀,2025-05-31 16:51:21
kasimaharajan samy,5,best,2025-05-31 16:50:48
Christopher Gebbie,1,"why keep messaging private, people who have things to hide should be jailed for hiding messages. Definately won't be using this app again after I had met someone who was not who they say they where. These apps need to be removed completely from the app store, to many crimes are committed using apps like these.",2025-05-31 16:47:58
Your enemy,5,"Best communication app, but to many updates",2025-05-31 16:47:25
anshika Jaiswal,5,ok,2025-05-31 16:47:24
Kalema Halimah,1,"Why is my number not verified yet I downloaded official whatsapp, when I put the number they tell mih download official whatsapp",2025-05-31 16:47:05
NANCY NGIGI,5,connects everyone in the world would recommend,2025-05-31 16:46:56
A Google user,1,unable to access all my pictures to change my dp after new update,2025-05-31 16:46:30
Anita Fosuaa,4,good,2025-05-31 16:46:22
Nadeem Khan,5,nice,2025-05-31 16:45:51
Md Mamun Mia,1,nice 👍,2025-05-31 16:44:17
Apon Bormon,5,good app,2025-05-31 16:44:04
SK NOKIBYT,5,Hey Dear WhatsApp community team Help my account is banned. l'm not able to run WhatsApp read all your teams and conditions. We wel follow rules. l hope you unban WhatsApp as soon as possible,2025-05-31 16:43:45
Obadina Oluwasegun,4,excellent,2025-05-31 16:43:37
Jimmy Neo,5,good,2025-05-31 16:43:23
m stiven,1,Jelek,2025-05-31 16:43:03
Marie Bangura,5,Great ❤️❤️❤️❤️,2025-05-31 16:42:18
Gayatri Devi,5,nice aap,2025-05-31 16:41:40
Shawn Siembo,5,HELPFUL,2025-05-31 16:41:36
Sagar Singh Shekhawat,1,"I am sending someone's number to someone on WhatsApp but they are not going, disappointed with what's app very Long Time to upload status plz resolved asap",2025-05-31 16:40:19
Raunak Singh,5,good,2025-05-31 16:38:55
vishnu mohan,5,nic,2025-05-31 16:38:19
Manoj Khillo,1,best app,2025-05-31 16:38:07
Priyanka,5,this app is very good for communication.....l like this application,2025-05-31 16:38:02
Adeleke David taiwo,5,good one,2025-05-31 16:37:48
Kamol Podder,5,গুড,2025-05-31 16:37:40
Mpho Tootse,5,it is the best,2025-05-31 16:37:34
Bismark Oduro,5,"sharing of links very easy.communication is also effectively international, very superb to use WhatsApp messenger. thank you",2025-05-31 16:35:42
Sky blue - official channel,5,good support,2025-05-31 16:35:12
Rukayat Alake,4,fast and reliable,2025-05-31 16:34:58
Ashley Basham Winborne,1,cheating app,2025-05-31 16:34:55
Rajkumar Thakur,5,❤️,2025-05-31 16:33:40
Pavan Sharma,4,ye purane mobile ke version me nhi chalta hai,2025-05-31 16:33:15
Arshad mehmood Jut,5,good,2025-05-31 16:32:49
Sonu Prasad,1,apps was not update can you please solved this issue.,2025-05-31 16:32:41
Haroon Awan,5,excelent,2025-05-31 16:32:20
Chandan Deuri,5,nice👍,2025-05-31 16:32:03
Desmond Inifriday,1,Why whatsapp has stopped working why?,2025-05-31 16:31:11
Arsed Sk,1,nice,2025-05-31 16:29:55
Shakeel Baloch,5,good,2025-05-31 16:29:52
Gideson Dotto,5,it's a good app that can help a person to get the basic information and to chat with other people,2025-05-31 16:29:42
Sumit Pal,5,good,2025-05-31 16:29:33
Vani Bantu,5,good,2025-05-31 16:29:13
Joseph Samwel,4,Good app to use,2025-05-31 16:28:04
Muhammed Abdellani Issah,5,nice,2025-05-31 16:28:00
Řáñâ ÂŻÁM,1,this is banned 🚫 my account how to recover my account?,2025-05-31 16:26:30
Prince Diamond nzube,5,very good,2025-05-31 16:25:56
Arjun Chauhan,5,my status,2025-05-31 16:25:02
Gary Richards,3,cool 😎 🆒️,2025-05-31 16:24:26
Ali Khadour,5,love whatsapp,2025-05-31 16:23:53
Sachin Balana,5,better,2025-05-31 16:23:36
Goitumetswe Madienyane,5,Good service,2025-05-31 16:23:07
MUHAYIMANA EUPHRASIE,5,perfect,2025-05-31 16:22:07
lia,1,"Version 2.25.16.82 is a time-consuming process to download and send media, even with the available storage space.",2025-05-31 16:21:56
BHUPESH DEBBARMA,5,Hii wasttsap,2025-05-31 16:21:25
Mansab Ali,5,good app,2025-05-31 16:20:55
Emmanuel Kahuma,2,It has stopped 🙅‍♂️working on my phone 😡,2025-05-31 16:20:44
BDS Chathuranga,5,wow,2025-05-31 16:20:34
Tanuj Pandey,5,good platform for messaging 👍🏻👍🏻,2025-05-31 16:20:32
Rhoda Asante,1,good,2025-05-31 16:19:17
Terence Lloyd,5,usefully.few probs on odd acaision.,2025-05-31 16:19:00
Lexi Constantine,4,WhatsApp is one of the best social apps ever but sometimes it can glitch out but overall it is good.,2025-05-31 16:18:33
Swee Boon Chai,5,Very good,2025-05-31 16:18:24
Mehedi,5,good App 👍👍 Very Good,2025-05-31 16:17:59
Olwethu Nombatsha,5,This app is so good for chatting with people and you can apload your status 😊❤️🤞,2025-05-31 16:17:20
Yoditina Habtigo,5,not good,2025-05-31 16:17:19
Suleman Isah,2,"I'm trying to update my WhatsApp but they're showing that my device isn't compatible with this version, so what's wrong please 😌 🙏",2025-05-31 16:16:44
Durga bhavani Manyam,3,nice,2025-05-31 16:16:38
Galadima Suraj,5,fantastic,2025-05-31 16:16:09
Rayan Khan,5,nice app for conversation,2025-05-31 16:14:56
Basheer P,4,ഗുഡ്,2025-05-31 16:14:50
Hali hassan jama,3,A good app,2025-05-31 16:14:43
Manjit Kumar,5,👍🙂🙂🙂 nice,2025-05-31 16:13:26
Aryashi Upadhayay,1,chats lock nhi ho rhe h,2025-05-31 16:12:49
muiis matradin3,1,Why always Block my whatsapp...,2025-05-31 16:12:05
Samir Alam,1,suddenly not working 👎👎,2025-05-31 16:12:02
joy kawira,5,best app,2025-05-31 16:11:10
Fezeka Mshweshwe,5,I experienced a good service,2025-05-31 16:11:02
Zahid,4,nice aap,2025-05-31 16:07:32
Mwaura Njambi,3,the app is good but i hate how i have to keep on updating it like every month and there's no new features added for it to require any update. you should work on that. i hate how i get prompted to update it,2025-05-31 16:06:03
John Mamar,5,Rate this application a five 5⃣ star 🌟,2025-05-31 16:05:45
Sananubha Sandy,2,good,2025-05-31 16:04:33
Thomas Paulino,5,used it in the past,2025-05-31 16:04:21
Najka Njkpoi,5,yes we can me best what's app,2025-05-31 16:04:19
Rahul Bhardwaj,5,Nice service,2025-05-31 16:03:08
Shubham Singh,1,my whatsapp account not log in today many try but why,2025-05-31 16:01:59
MD Mieto,5,nice app,2025-05-31 16:01:48
saurav kumar,1,not working 😞😞😞,2025-05-31 16:01:27
Subham Shrivastav,1,i think your team Not good for work,2025-05-31 16:01:17
Crypto Master,1,good batter next time,2025-05-31 16:00:39
David Lee,1,please allow disable channels. it's poisonous,2025-05-31 15:57:16
kailu yadav,5,best app,2025-05-31 15:56:32
Shani g Shan,5,amazing,2025-05-31 15:55:46
Akhila Rajula,5,good,2025-05-31 15:55:41
IGBINEWEKA CHRISTIAN,5,but I can't download,2025-05-31 15:55:34
Anoop Prabhakar,5,It is very good! 👍,2025-05-31 15:54:52
Keyur Nathani,2,"For the past few days, while talking on video calls, the rear camera is not working, while we cannot see anything from the rear camera even from the person in front of us on their device. I hope the team will find a solution to this issue soon. @whatsappteam",2025-05-31 15:53:41
Mlungisi Booi Hlatshwayo,5,❤️❤️❤️❤️,2025-05-31 15:52:56
Rehan g,5,good day off,2025-05-31 15:52:41
Saad,1,this is the worst app I have seen in the world,2025-05-31 15:52:09
ᴀʙʜɪᴊɪᴛʜ ʙᴀʙᴜ,5,"music option Not working,",2025-05-31 15:51:24
Shoaib Khan,5,very good,2025-05-31 15:51:09
Anil kumar,5,very bad,2025-05-31 15:50:58
Arya Shamej,2,my whatsapp is not updated 🫠,2025-05-31 15:50:41
sumit kumar,5,not play wattshop app,2025-05-31 15:49:40
Christopher Pitt,1,Latest update broke desktop integrations which is how I mostly use it.,2025-05-31 15:49:07
Mahamkhan Mahi,5,maahiya,2025-05-31 15:48:25
ARIF HOSSAIN,5,Good,2025-05-31 15:48:01
Rasha S. Kadry,5,"Dear whatsaap team , I can't verify my number and it says that whatsaap is currently unavailable. Please fix this ASAP.thank",2025-05-31 15:47:59
Mk Meena,5,very nice,2025-05-31 15:47:33
Nikhil Phatangade,5,WhatsApp is best,2025-05-31 15:45:45
Tsholofelo Matsoso,1,limited fun🙄......,2025-05-31 15:45:34
Amar Bali,5,pls unblock my watsaap pls,2025-05-31 15:45:33
Adewale Adeshope,2,Good,2025-05-31 15:44:55
dupsy oguns,1,"I was banned from WhatsApp unknown cause,",2025-05-31 15:43:38
Abdirizak Ahmed,5,waa app la hupo,2025-05-31 15:43:24
ARUN Vijayakumar seena,1,Very wrist experience since the policy change,2025-05-31 15:42:57
Uyirwoth Kabedombe,3,C'est vraiment très gentil,2025-05-31 15:42:52
Beepasha,5,hi WhatsApp,2025-05-31 15:42:17
Joshua Jonah,5,thank you,2025-05-31 15:41:59
Abid Khan,5,good,2025-05-31 15:41:43
rilwan salisu,5,best medium for best communication,2025-05-31 15:41:22
PRIYADARSINI BALAKRISHNAN,5,The only app I used the most without any issues... Moreover the new features are make us exited...thank you...,2025-05-31 15:40:50
Sterling yellow pages,3,good,2025-05-31 15:40:03
Jofrey Malifedha,5,Its goood touse,2025-05-31 15:38:20
RUVIMBO Karuru,5,excellent,2025-05-31 15:38:02
Prerana Singh,1,Bhai ye ek bar uninstall ho gya hai fir dobara no ko confirm nhi kr rha hai,2025-05-31 15:37:50
